MarketOrderId,SellerOrderId,SalesChannel,ShipMethod,TrackingNumber,CartonWeight,Carrier,Class,ShippedCarrierCode,MarkupCost,NegotiatedCost
#LCU146554,5.30784E+12,ICL101 ,OTHER STANDARD,`420700659361211015300226462686,1.575,DHLAPI,DHL SmartMail Parcel Expedited Max,D40,11.69,9.62
#LCU146554,5.30784E+12,ICL101 ,OTHER STANDARD,`420700659361211015300226462686,1.575,DHLAPI,DHL SmartMail Parcel Expedited Max,D40,11.69,9.62
#LCU146554,5.30784E+12,ICL101 ,OTHER STANDARD,`420700659361211015300226462686,1.575,DHLAPI,DHL SmartMail Parcel Expedited Max,D40,11.69,9.62
#LCU146554,5.30784E+12,ICL101 ,OTHER STANDARD,`420700659361211015300226462686,1.575,DHLAPI,DHL SmartMail Parcel Expedited Max,D40,11.69,9.62
#LC2005US,5.41507E+12,ICL101 ,OTHER STANDARD,`420982019374811015300226720522,0.8875,DHLAPI,DHL SmartMail LWP Expedited Max,D20,7.66,6.3
#LC2005US,5.41507E+12,ICL101 ,OTHER STANDARD,`420982019374811015300226720522,0.8875,DHLAPI,DHL SmartMail LWP Expedited Max,D20,7.66,6.3
#LC2005US,5.41507E+12,ICL101 ,OTHER STANDARD,`420982019374811015300226720522,0.8875,DHLAPI,DHL SmartMail LWP Expedited Max,D20,7.66,6.3
2968342341,,CUS478 ,UPS,`9434609105114560183167,3.5625,USPS-PB,USPS Ground Advantage,P43,7.81,7.1
#LCU146115,5.3073E+12,ICL101 ,OTHER STANDARD,`420890319374811015300225333396,0.7438,DHLAPI,DHL SmartMail LWP Expedited Max,D20,5.23,4.3
#LCU146115,5.3073E+12,ICL101 ,OTHER STANDARD,`420890319374811015300225333396,0.7438,DHLAPI,DHL SmartMail LWP Expedited Max,D20,5.23,4.3
#LCU146115,5.3073E+12,ICL101 ,OTHER STANDARD,`420890319374811015300225333396,0.7438,DHLAPI,DHL SmartMail LWP Expedited Max,D20,5.23,4.3
#98860,243855130,CUS518 ,OTHER STANDARD,`9434609105114560223979,8.2438,USPS-PB,USPS Ground Advantage,P43,7.78,7.07
#LCU146271,5.30752E+12,ICL101 ,OTHER STANDARD,`420773799374811015300226606741,0.95,DHLAPI,DHL SmartMail LWP Expedited Max,D20,7.82,6.43
#LCU146271,5.30752E+12,ICL101 ,OTHER STANDARD,`420773799374811015300226606741,0.95,DHLAPI,DHL SmartMail LWP Expedited Max,D20,7.82,6.43
#LCU146271,5.30752E+12,ICL101 ,OTHER STANDARD,`420773799374811015300226606741,0.95,DHLAPI,DHL SmartMail LWP Expedited Max,D20,7.82,6.43
#LCU146271,5.30752E+12,ICL101 ,OTHER STANDARD,`420773799374811015300226606741,0.95,DHLAPI,DHL SmartMail LWP Expedited Max,D20,7.82,6.43
#LCU146539,5.30783E+12,ICL101 ,OTHER STANDARD,`420600539361211015300226503570,1.0062,DHLAPI,DHL SmartMail Parcel Expedited Max,D40,11.69,9.62
#LCU146539,5.30783E+12,ICL101 ,OTHER STANDARD,`420600539361211015300226503570,1.0062,DHLAPI,DHL SmartMail Parcel Expedited Max,D40,11.69,9.62
#LC1988US,5.4146E+12,ICL101 ,OTHER STANDARD,`420959939374811015300227591138,0.275,DHLAPI,DHL SmartMail LWP Expedited Max,D20,4.56,3.75
#LC1988US,5.4146E+12,ICL101 ,OTHER STANDARD,`420959939374811015300227591138,0.275,DHLAPI,DHL SmartMail LWP Expedited Max,D20,4.56,3.75
#98856,243832660,CUS518 ,OTHER STANDARD,`420802149361211015300227796513,2.675,DHLAPI,DHL SmartMail Parcel Expedited,D43,9.85,8.1
1,,CUS517 ,,`782173007756,94,FEDEX,FedEx Home Delivery®,F90,42.94,33.03
#LCU146395,5.30767E+12,ICL101 ,OTHER STANDARD,`420198099374811015300226334255,0.6812,DHLAPI,DHL SmartMail LWP Expedited Max,D20,6.7,5.51
#LCU146395,5.30767E+12,ICL101 ,OTHER STANDARD,`420198099374811015300226334255,0.6812,DHLAPI,DHL SmartMail LWP Expedited Max,D20,6.7,5.51
#98888,243967794,CUS518 ,OTHER STANDARD,`9434609105114040353677,3.7062,USPS-PB,USPS Ground Advantage,P43,9.54,8.67
114-3597982-3971464,114-3597982-3971464,CUS229 ,OTHER STANDARD,`420754629361211015300226749978,2.7312,DHLAPI,DHL SmartMail Parcel Expedited,D43,10.36,8.52
113-9233673-0851442,113-9233673-0851442,CUS229 ,OTHER STANDARD,`420481119361211015300226766975,2.7312,DHLAPI,DHL SmartMail Parcel Expedited,D43,12.17,10.01
#LCU146337,5.3076E+12,ICL101 ,OTHER STANDARD,`420718529374811015300226548683,0.8062,DHLAPI,DHL SmartMail LWP Expedited Max,D20,7.31,6.01
#LCU146337,5.3076E+12,ICL101 ,OTHER STANDARD,`420718529374811015300226548683,0.8062,DHLAPI,DHL SmartMail LWP Expedited Max,D20,7.31,6.01
#LCU146337,5.3076E+12,ICL101 ,OTHER STANDARD,`420718529374811015300226548683,0.8062,DHLAPI,DHL SmartMail LWP Expedited Max,D20,7.31,6.01
#LCU146282,5.30753E+12,ICL101 ,OTHER STANDARD,`420211469361211015300226199636,1.2375,DHLAPI,DHL SmartMail Parcel Expedited Max,D40,11.73,9.65
#LCU146282,5.30753E+12,ICL101 ,OTHER STANDARD,`420211469361211015300226199636,1.2375,DHLAPI,DHL SmartMail Parcel Expedited Max,D40,11.73,9.65
#LCU146172,5.30736E+12,ICL101 ,OTHER STANDARD,`420775029374811015300226619529,0.95,DHLAPI,DHL SmartMail LWP Expedited Max,D20,7.82,6.43
#LCU146172,5.30736E+12,ICL101 ,OTHER STANDARD,`420775029374811015300226619529,0.95,DHLAPI,DHL SmartMail LWP Expedited Max,D20,7.82,6.43
#LCU146172,5.30736E+12,ICL101 ,OTHER STANDARD,`420775029374811015300226619529,0.95,DHLAPI,DHL SmartMail LWP Expedited Max,D20,7.82,6.43
#LCU146172,5.30736E+12,ICL101 ,OTHER STANDARD,`420775029374811015300226619529,0.95,DHLAPI,DHL SmartMail LWP Expedited Max,D20,7.82,6.43
4384,REF#59325,CUS229 ,,`420977209361211015300226653497,2.7,DHLAPI,DHL SmartMail Parcel Expedited,D43,9.85,8.1
1025,LCU140420,ICL101 ,,`420371159374811015300226609308,0.0688,DHLAPI,DHL SmartMail LWP Expedited Max,D20,4.74,3.9
114-4901669-7097851,114-4901669-7097851,CUS229 ,OTHER STANDARD,`420687879361211015300226737838,2.7312,DHLAPI,DHL SmartMail Parcel Expedited,D43,10.36,8.52
A41702,5.30483E+12,CUS516 ,UPS STANDARD,`9434609105114040316658,5.15,USPS-PB,USPS Ground Advantage,P43,14.47,13.15
4387,REF#59452,CUS229 ,,`420282089361211015300226680080,2.7,DHLAPI,DHL SmartMail Parcel Expedited,D43,12.17,10.01
1042,LCU141173,ICL101 ,,`420787479374811015300226407157,0.275,DHLAPI,DHL SmartMail LWP Expedited Max,D20,5.1,4.19
1042,LCU141173,ICL101 ,,`420787479374811015300226407157,0.275,DHLAPI,DHL SmartMail LWP Expedited Max,D20,5.1,4.19
#2495,5.14787E+12,CUS320 ,OTHER STANDARD,`420982399374811015300226992752,0.1875,DHLAPI,DHL SmartMail LWP Ground,D32,3.99,3.28
#LCU146063,5.30724E+12,ICL101 ,OTHER STANDARD,`420522409374811015300227147380,0.8125,DHLAPI,DHL SmartMail LWP Expedited Max,D20,7.48,6.15
#LCU146063,5.30724E+12,ICL101 ,OTHER STANDARD,`420522409374811015300227147380,0.8125,DHLAPI,DHL SmartMail LWP Expedited Max,D20,7.48,6.15
#LCU146063,5.30724E+12,ICL101 ,OTHER STANDARD,`420522409374811015300227147380,0.8125,DHLAPI,DHL SmartMail LWP Expedited Max,D20,7.48,6.15
#LCU146445,5.30774E+12,ICL101 ,OTHER STANDARD,`420490099374811015300227592050,0.6875,DHLAPI,DHL SmartMail LWP Expedited Max,D20,6.7,5.51
#LCU146445,5.30774E+12,ICL101 ,OTHER STANDARD,`420490099374811015300227592050,0.6875,DHLAPI,DHL SmartMail LWP Expedited Max,D20,6.7,5.51
113-6625214-4832262,113-6625214-4832262,CUS229 ,OTHER STANDARD,`420337569361211015300226736015,2.7312,DHLAPI,DHL SmartMail Parcel Expedited,D43,12.17,10.01
1.08822E+14,,CUS410 ,OTHER STANDARD,`9434609105114560202356,3.3812,USPS-PB,USPS Ground Advantage,P43,10.75,9.77
1350,114-1148319-3141848,CUS410 ,OTHER STANDARD,`782172593057,11,FEDEX,FedEx Home Delivery®,F90,15.98,12.29
#98869,243902438,CUS518 ,OTHER STANDARD,`420012599374811015300227839834,0.6,DHLAPI,DHL SmartMail LWP Ground,D32,5.33,4.38
#LCU146236,5.30745E+12,ICL101 ,OTHER STANDARD,`420322349374811015300226105381,0.7688,DHLAPI,DHL SmartMail LWP Expedited Max,D20,7.49,6.16
#LCU146236,5.30745E+12,ICL101 ,OTHER STANDARD,`420322349374811015300226105381,0.7688,DHLAPI,DHL SmartMail LWP Expedited Max,D20,7.49,6.16
#LCU146044,5.30721E+12,ICL101 ,OTHER STANDARD,`420853879374811015300225611128,0.65,DHLAPI,DHL SmartMail LWP Expedited Max,D20,5.17,4.25
#LCU146044,5.30721E+12,ICL101 ,OTHER STANDARD,`420853879374811015300225611128,0.65,DHLAPI,DHL SmartMail LWP Expedited Max,D20,5.17,4.25
#LCU146044,5.30721E+12,ICL101 ,OTHER STANDARD,`420853879374811015300225611128,0.65,DHLAPI,DHL SmartMail LWP Expedited Max,D20,5.17,4.25
#98852,243820052,CUS518 ,OTHER STANDARD,`420177459374811015300227807284,0.3375,DHLAPI,DHL SmartMail LWP Expedited Max,D20,5.35,4.4
111-1437055-3041059,111-1437055-3041059,CUS229 ,OTHER STANDARD,`420932049361211015300226654784,2.7,DHLAPI,DHL SmartMail Parcel Expedited,D43,7.73,6.36
#LCU146370,5.30766E+12,ICL101 ,OTHER STANDARD,`420598089374811015300226975779,0.6562,DHLAPI,DHL SmartMail LWP Expedited Max,D20,6.32,5.2
#LCU146370,5.30766E+12,ICL101 ,OTHER STANDARD,`420598089374811015300226975779,0.6562,DHLAPI,DHL SmartMail LWP Expedited Max,D20,6.32,5.2
#LC1980US,5.41443E+12,ICL101 ,OTHER STANDARD,`420175579374811015300226678786,0.8812,DHLAPI,DHL SmartMail LWP Expedited Max,D20,7.85,6.46
#LC1980US,5.41443E+12,ICL101 ,OTHER STANDARD,`420175579374811015300226678786,0.8812,DHLAPI,DHL SmartMail LWP Expedited Max,D20,7.85,6.46
#LC1980US,5.41443E+12,ICL101 ,OTHER STANDARD,`420175579374811015300226678786,0.8812,DHLAPI,DHL SmartMail LWP Expedited Max,D20,7.85,6.46
#98861,243857038,CUS518 ,OTHER STANDARD,`420554259361211015300227871685,1.425,DHLAPI,DHL SmartMail Parcel Expedited,D43,9.26,7.62
#LC2030US,5.41606E+12,ICL101 ,OTHER STANDARD,`420775739374811015300223694949,0.6875,DHLAPI,DHL SmartMail LWP Expedited Max,D20,6.53,5.37
#LC2030US,5.41606E+12,ICL101 ,OTHER STANDARD,`420775739374811015300223694949,0.6875,DHLAPI,DHL SmartMail LWP Expedited Max,D20,6.53,5.37
#LCU146399,5.30768E+12,ICL101 ,OTHER STANDARD,`420945989361211015300226253451,1.0938,DHLAPI,DHL SmartMail Parcel Expedited Max,D40,7.95,6.54
#LCU146319,5.30758E+12,ICL101 ,OTHER STANDARD,`420300199374811015300226222026,0.95,DHLAPI,DHL SmartMail LWP Expedited Max,D20,8.05,6.62
#LCU146319,5.30758E+12,ICL101 ,OTHER STANDARD,`420300199374811015300226222026,0.95,DHLAPI,DHL SmartMail LWP Expedited Max,D20,8.05,6.62
#LCU146319,5.30758E+12,ICL101 ,OTHER STANDARD,`420300199374811015300226222026,0.95,DHLAPI,DHL SmartMail LWP Expedited Max,D20,8.05,6.62
#LCU146319,5.30758E+12,ICL101 ,OTHER STANDARD,`420300199374811015300226222026,0.95,DHLAPI,DHL SmartMail LWP Expedited Max,D20,8.05,6.62
#LCU145499,5.30634E+12,ICL101 ,OTHER STANDARD,`420275139374811015300226304616,0.7438,DHLAPI,DHL SmartMail LWP Expedited Max,D20,6.88,5.66
#LCU145499,5.30634E+12,ICL101 ,OTHER STANDARD,`420275139374811015300226304616,0.7438,DHLAPI,DHL SmartMail LWP Expedited Max,D20,6.88,5.66
#LCU145499,5.30634E+12,ICL101 ,OTHER STANDARD,`420275139374811015300226304616,0.7438,DHLAPI,DHL SmartMail LWP Expedited Max,D20,6.88,5.66
#LCU145426,5.30619E+12,ICL101 ,OTHER STANDARD,`420327259361211015300226187039,1.1188,DHLAPI,DHL SmartMail Parcel Expedited Max,D40,11.73,9.65
#LCU145426,5.30619E+12,ICL101 ,OTHER STANDARD,`420327259361211015300226187039,1.1188,DHLAPI,DHL SmartMail Parcel Expedited Max,D40,11.73,9.65
#LCU145426,5.30619E+12,ICL101 ,OTHER STANDARD,`420327259361211015300226187039,1.1188,DHLAPI,DHL SmartMail Parcel Expedited Max,D40,11.73,9.65
#LCU145426,5.30619E+12,ICL101 ,OTHER STANDARD,`420327259361211015300226187039,1.1188,DHLAPI,DHL SmartMail Parcel Expedited Max,D40,11.73,9.65
#LCU145115,5.30566E+12,ICL101 ,OTHER STANDARD,`420840659374811015300226161479,0.9,DHLAPI,DHL SmartMail LWP Expedited Max,D20,7.36,6.05
#LCU145115,5.30566E+12,ICL101 ,OTHER STANDARD,`420840659374811015300226161479,0.9,DHLAPI,DHL SmartMail LWP Expedited Max,D20,7.36,6.05
#LCU145115,5.30566E+12,ICL101 ,OTHER STANDARD,`420840659374811015300226161479,0.9,DHLAPI,DHL SmartMail LWP Expedited Max,D20,7.36,6.05
#LCU145686,5.30666E+12,ICL101 ,OTHER STANDARD,`420781089361211015300228362083,1.3,DHLAPI,DHL SmartMail Parcel Expedited,D43,8.49,6.98
#LCU145686,5.30666E+12,ICL101 ,OTHER STANDARD,`420781089361211015300228362083,1.3,DHLAPI,DHL SmartMail Parcel Expedited,D43,8.49,6.98
#LCU145455,5.30625E+12,ICL101 ,OTHER STANDARD,`420762019361211015300226148115,1.1188,DHLAPI,DHL SmartMail Parcel Expedited Max,D40,11.28,9.28
#LCU145455,5.30625E+12,ICL101 ,OTHER STANDARD,`420762019361211015300226148115,1.1188,DHLAPI,DHL SmartMail Parcel Expedited Max,D40,11.28,9.28
#LCU145455,5.30625E+12,ICL101 ,OTHER STANDARD,`420762019361211015300226148115,1.1188,DHLAPI,DHL SmartMail Parcel Expedited Max,D40,11.28,9.28
#LCU145703,5.30668E+12,ICL101 ,OTHER STANDARD,`420852349374811015300226284697,0.8062,DHLAPI,DHL SmartMail LWP Expedited Max,D20,5.96,4.9
#LCU145703,5.30668E+12,ICL101 ,OTHER STANDARD,`420852349374811015300226284697,0.8062,DHLAPI,DHL SmartMail LWP Expedited Max,D20,5.96,4.9
#LCU145703,5.30668E+12,ICL101 ,OTHER STANDARD,`420852349374811015300226284697,0.8062,DHLAPI,DHL SmartMail LWP Expedited Max,D20,5.96,4.9
#LCU145493,5.30633E+12,ICL101 ,OTHER STANDARD,`420432239374811015300226289951,0.8938,DHLAPI,DHL SmartMail LWP Expedited Max,D20,7.85,6.46
#LCU145493,5.30633E+12,ICL101 ,OTHER STANDARD,`420432239374811015300226289951,0.8938,DHLAPI,DHL SmartMail LWP Expedited Max,D20,7.85,6.46
#LCU145493,5.30633E+12,ICL101 ,OTHER STANDARD,`420432239374811015300226289951,0.8938,DHLAPI,DHL SmartMail LWP Expedited Max,D20,7.85,6.46
#LCU145005,5.30557E+12,ICL101 ,OTHER STANDARD,`420599019374811015300226444510,0.7312,DHLAPI,DHL SmartMail LWP Expedited Max,D20,6.71,5.52
#LCU145005,5.30557E+12,ICL101 ,OTHER STANDARD,`420599019374811015300226444510,0.7312,DHLAPI,DHL SmartMail LWP Expedited Max,D20,6.71,5.52
#LCU145005,5.30557E+12,ICL101 ,OTHER STANDARD,`420599019374811015300226444510,0.7312,DHLAPI,DHL SmartMail LWP Expedited Max,D20,6.71,5.52
#LCU145505,5.30635E+12,ICL101 ,OTHER STANDARD,`420161599374811015300226247807,0.9062,DHLAPI,DHL SmartMail LWP Expedited Max,D20,7.85,6.46
#LCU145505,5.30635E+12,ICL101 ,OTHER STANDARD,`420161599374811015300226247807,0.9062,DHLAPI,DHL SmartMail LWP Expedited Max,D20,7.85,6.46
#LCU145505,5.30635E+12,ICL101 ,OTHER STANDARD,`420161599374811015300226247807,0.9062,DHLAPI,DHL SmartMail LWP Expedited Max,D20,7.85,6.46
#LCU145774,5.30675E+12,ICL101 ,OTHER STANDARD,`420786139374811015300226343400,0.2562,DHLAPI,DHL SmartMail LWP Expedited Max,D20,5.1,4.19
#LCU145774,5.30675E+12,ICL101 ,OTHER STANDARD,`420786139374811015300226343400,0.2562,DHLAPI,DHL SmartMail LWP Expedited Max,D20,5.1,4.19
#LCU145188,5.30583E+12,ICL101 ,OTHER STANDARD,`420068309374811015300226074175,0.15,DHLAPI,DHL SmartMail LWP Expedited Max,D20,4.76,3.91
#LCU145238,5.30592E+12,ICL101 ,OTHER STANDARD,`420859419374811015300226225331,0.6062,DHLAPI,DHL SmartMail LWP Expedited Max,D20,5.31,4.37
#LCU145238,5.30592E+12,ICL101 ,OTHER STANDARD,`420859419374811015300226225331,0.6062,DHLAPI,DHL SmartMail LWP Expedited Max,D20,5.31,4.37
#LCU145088,5.30564E+12,ICL101 ,OTHER STANDARD,`420515769374811015300226161059,0.6,DHLAPI,DHL SmartMail LWP Expedited Max,D20,6.36,5.23
#LCU145088,5.30564E+12,ICL101 ,OTHER STANDARD,`420515769374811015300226161059,0.6,DHLAPI,DHL SmartMail LWP Expedited Max,D20,6.36,5.23
#LCU145777,5.30675E+12,ICL101 ,OTHER STANDARD,`420112389361211015300226534970,1.0625,DHLAPI,DHL SmartMail Parcel Expedited Max,D40,11.73,9.65
#LCU145777,5.30675E+12,ICL101 ,OTHER STANDARD,`420112389361211015300226534970,1.0625,DHLAPI,DHL SmartMail Parcel Expedited Max,D40,11.73,9.65
#LCU145777,5.30675E+12,ICL101 ,OTHER STANDARD,`420112389361211015300226534970,1.0625,DHLAPI,DHL SmartMail Parcel Expedited Max,D40,11.73,9.65
#LCU145721,5.30669E+12,ICL101 ,OTHER STANDARD,`420890279374811015300226740070,0.6562,DHLAPI,DHL SmartMail LWP Expedited Max,D20,5.17,4.25
#LCU145721,5.30669E+12,ICL101 ,OTHER STANDARD,`420890279374811015300226740070,0.6562,DHLAPI,DHL SmartMail LWP Expedited Max,D20,5.17,4.25
#LCU144851,5.30534E+12,ICL101 ,OTHER STANDARD,`420902509361211015300226119252,1.4312,DHLAPI,DHL SmartMail Parcel Expedited Max,D40,7.17,5.9
#LCU144851,5.30534E+12,ICL101 ,OTHER STANDARD,`420902509361211015300226119252,1.4312,DHLAPI,DHL SmartMail Parcel Expedited Max,D40,7.17,5.9
#LCU144851,5.30534E+12,ICL101 ,OTHER STANDARD,`420902509361211015300226119252,1.4312,DHLAPI,DHL SmartMail Parcel Expedited Max,D40,7.17,5.9
#LCU145462,5.30627E+12,ICL101 ,OTHER STANDARD,`420960089361211015300228341309,1.0812,DHLAPI,DHL SmartMail Parcel Expedited,D43,8.13,6.69
#LCU145207,5.30588E+12,ICL101 ,OTHER STANDARD,`420060359374811015300225436295,0.6875,DHLAPI,DHL SmartMail LWP Expedited Max,D20,6.7,5.51
#LCU145207,5.30588E+12,ICL101 ,OTHER STANDARD,`420060359374811015300225436295,0.6875,DHLAPI,DHL SmartMail LWP Expedited Max,D20,6.7,5.51
#LCU145423,5.30619E+12,ICL101 ,OTHER STANDARD,`420604519361211015300227301106,1.0812,DHLAPI,DHL SmartMail Parcel Expedited,D43,9.26,7.62
#LCU145144,5.30571E+12,ICL101 ,OTHER STANDARD,`420301209361211015300226207126,1.0125,DHLAPI,DHL SmartMail Parcel Expedited Max,D40,11.73,9.65
#LCU145144,5.30571E+12,ICL101 ,OTHER STANDARD,`420301209361211015300226207126,1.0125,DHLAPI,DHL SmartMail Parcel Expedited Max,D40,11.73,9.65
#LCU145144,5.30571E+12,ICL101 ,OTHER STANDARD,`420301209361211015300226207126,1.0125,DHLAPI,DHL SmartMail Parcel Expedited Max,D40,11.73,9.65
#LCU145144,5.30571E+12,ICL101 ,OTHER STANDARD,`420301209361211015300226207126,1.0125,DHLAPI,DHL SmartMail Parcel Expedited Max,D40,11.73,9.65
#LCU145490,5.30632E+12,ICL101 ,OTHER STANDARD,`420946029374811015300226044550,0.55,DHLAPI,DHL SmartMail LWP Expedited Max,D20,5.24,4.31
#LCU145140,5.30571E+12,ICL101 ,OTHER STANDARD,`420847659374811015300226147091,0.7375,DHLAPI,DHL SmartMail LWP Expedited Max,D20,5.46,4.49
#LCU145140,5.30571E+12,ICL101 ,OTHER STANDARD,`420847659374811015300226147091,0.7375,DHLAPI,DHL SmartMail LWP Expedited Max,D20,5.46,4.49
#LCU145140,5.30571E+12,ICL101 ,OTHER STANDARD,`420847659374811015300226147091,0.7375,DHLAPI,DHL SmartMail LWP Expedited Max,D20,5.46,4.49
#LCU145540,5.30643E+12,ICL101 ,OTHER STANDARD,`420070329374811015300226227038,0.6938,DHLAPI,DHL SmartMail LWP Expedited Max,D20,6.88,5.66
#LCU145540,5.30643E+12,ICL101 ,OTHER STANDARD,`420070329374811015300226227038,0.6938,DHLAPI,DHL SmartMail LWP Expedited Max,D20,6.88,5.66
#LC1929US,5.41305E+12,ICL101 ,OTHER STANDARD,`420410519361211015300226692779,1.6188,DHLAPI,DHL SmartMail Parcel Expedited Max,D40,11.73,9.65
#LCU145699,5.30667E+12,ICL101 ,OTHER STANDARD,`420775849374811015300226681366,0.25,DHLAPI,DHL SmartMail LWP Expedited Max,D20,4.71,3.87
#LCU145699,5.30667E+12,ICL101 ,OTHER STANDARD,`420775849374811015300226681366,0.25,DHLAPI,DHL SmartMail LWP Expedited Max,D20,4.71,3.87
#LCU145770,5.30675E+12,ICL101 ,OTHER STANDARD,`420300309361211015300226465960,1.0688,DHLAPI,DHL SmartMail Parcel Expedited Max,D40,11.73,9.65
#LCU145688,5.30666E+12,ICL101 ,OTHER STANDARD,`420936159374811015300226682639,0.6062,DHLAPI,DHL SmartMail LWP Expedited Max,D20,5.31,4.37
#LCU145688,5.30666E+12,ICL101 ,OTHER STANDARD,`420936159374811015300226682639,0.6062,DHLAPI,DHL SmartMail LWP Expedited Max,D20,5.31,4.37
#LC1907US,5.41243E+12,ICL101 ,OTHER STANDARD,`420038529374811015300228366537,0.5938,DHLAPI,DHL SmartMail LWP Expedited,D01,5.55,4.56
#LC1907US,5.41243E+12,ICL101 ,OTHER STANDARD,`420038529374811015300228366537,0.5938,DHLAPI,DHL SmartMail LWP Expedited,D01,5.55,4.56
#LCU145514,5.30637E+12,ICL101 ,OTHER STANDARD,`420894199374811015300226040613,0.5375,DHLAPI,DHL SmartMail LWP Expedited Max,D20,5.24,4.31
#LCU145428,5.30619E+12,ICL101 ,OTHER STANDARD,`420947079374811015300226209751,0.9062,DHLAPI,DHL SmartMail LWP Expedited Max,D20,6.09,5.01
#LCU145428,5.30619E+12,ICL101 ,OTHER STANDARD,`420947079374811015300226209751,0.9062,DHLAPI,DHL SmartMail LWP Expedited Max,D20,6.09,5.01
#LCU145428,5.30619E+12,ICL101 ,OTHER STANDARD,`420947079374811015300226209751,0.9062,DHLAPI,DHL SmartMail LWP Expedited Max,D20,6.09,5.01
#LCU145778,5.30675E+12,ICL101 ,OTHER STANDARD,`420436049361211015300226360913,1.4688,DHLAPI,DHL SmartMail Parcel Expedited Max,D40,11.73,9.65
#LCU145778,5.30675E+12,ICL101 ,OTHER STANDARD,`420436049361211015300226360913,1.4688,DHLAPI,DHL SmartMail Parcel Expedited Max,D40,11.73,9.65
#LCU145778,5.30675E+12,ICL101 ,OTHER STANDARD,`420436049361211015300226360913,1.4688,DHLAPI,DHL SmartMail Parcel Expedited Max,D40,11.73,9.65
#LCU145778,5.30675E+12,ICL101 ,OTHER STANDARD,`420436049361211015300226360913,1.4688,DHLAPI,DHL SmartMail Parcel Expedited Max,D40,11.73,9.65
#LCU145778,5.30675E+12,ICL101 ,OTHER STANDARD,`420436049361211015300226360913,1.4688,DHLAPI,DHL SmartMail Parcel Expedited Max,D40,11.73,9.65
#LCU145778,5.30675E+12,ICL101 ,OTHER STANDARD,`420436049361211015300226360913,1.4688,DHLAPI,DHL SmartMail Parcel Expedited Max,D40,11.73,9.65
#LCU145142,5.30571E+12,ICL101 ,OTHER STANDARD,`420782529374811015300226202431,0.8188,DHLAPI,DHL SmartMail LWP Expedited Max,D20,7.47,6.14
#LCU145142,5.30571E+12,ICL101 ,OTHER STANDARD,`420782529374811015300226202431,0.8188,DHLAPI,DHL SmartMail LWP Expedited Max,D20,7.47,6.14
#LCU145142,5.30571E+12,ICL101 ,OTHER STANDARD,`420782529374811015300226202431,0.8188,DHLAPI,DHL SmartMail LWP Expedited Max,D20,7.47,6.14
#LCU145038,5.3056E+12,ICL101 ,OTHER STANDARD,`420631169374811015300226475453,0.675,DHLAPI,DHL SmartMail LWP Expedited Max,D20,6.69,5.5
#LCU145038,5.3056E+12,ICL101 ,OTHER STANDARD,`420631169374811015300226475453,0.675,DHLAPI,DHL SmartMail LWP Expedited Max,D20,6.69,5.5
#LCU145195,5.30584E+12,ICL101 ,OTHER STANDARD,`420021219374811015300226554431,0.6,DHLAPI,DHL SmartMail LWP Expedited Max,D20,6.49,5.34
#LCU145195,5.30584E+12,ICL101 ,OTHER STANDARD,`420021219374811015300226554431,0.6,DHLAPI,DHL SmartMail LWP Expedited Max,D20,6.49,5.34
#LCU145471,5.30629E+12,ICL101 ,OTHER STANDARD,`420853459361211015300226171496,1.2438,DHLAPI,DHL SmartMail Parcel Expedited Max,D40,7.32,6.02
#LCU145471,5.30629E+12,ICL101 ,OTHER STANDARD,`420853459361211015300226171496,1.2438,DHLAPI,DHL SmartMail Parcel Expedited Max,D40,7.32,6.02
#LCU145471,5.30629E+12,ICL101 ,OTHER STANDARD,`420853459361211015300226171496,1.2438,DHLAPI,DHL SmartMail Parcel Expedited Max,D40,7.32,6.02
#LCU145471,5.30629E+12,ICL101 ,OTHER STANDARD,`420853459361211015300226171496,1.2438,DHLAPI,DHL SmartMail Parcel Expedited Max,D40,7.32,6.02
#LC1902US,5.41201E+12,ICL101 ,OTHER STANDARD,`420984049374811015300226020240,0.65,DHLAPI,DHL SmartMail LWP Expedited Max,D20,6.53,5.37
#LC1902US,5.41201E+12,ICL101 ,OTHER STANDARD,`420984049374811015300226020240,0.65,DHLAPI,DHL SmartMail LWP Expedited Max,D20,6.53,5.37
#LCU145133,5.30569E+12,ICL101 ,OTHER STANDARD,`420890749374811015300226481539,0.6062,DHLAPI,DHL SmartMail LWP Expedited Max,D20,5.11,4.2
#LCU145133,5.30569E+12,ICL101 ,OTHER STANDARD,`420890749374811015300226481539,0.6062,DHLAPI,DHL SmartMail LWP Expedited Max,D20,5.11,4.2
#LCU145667,5.30664E+12,ICL101 ,OTHER STANDARD,`420934559374811015300224687759,0.1188,DHLAPI,DHL SmartMail LWP Expedited Max,D20,4.21,3.46
#LCU145425,5.30619E+12,ICL101 ,OTHER STANDARD,`420391109374811015300226124689,0.6125,DHLAPI,DHL SmartMail LWP Expedited Max,D20,6.48,5.33
